Review,label
"I would give 5 stars but the commercials are WAY louder than the music. It is extremely irritating and annoying to have to constantly change the volume level on my devices, especially while I'm driving.",0
Loved it for years but recently they added a multi control feature that was in beta and all my friends an I loved it well recently it updated and now we don't use it any more because it's more complicated than it was when it was in beta I used to use it at home at party's at work now I don't use it at all I miss it :c,0
What happened now? I can't play my favorite songs in my playlist? How disappointing..,0
Good,1
"You need to fix the bug that's restricting users from accessing the app with the ""No internet connection"" error msg. This issue has been going on since last month and nothing has been done about it.",0
Excellent. All options are available,1
Great selection of music and other audio media but app will stop play between songs or drop out during one.,0
I love this app so much I love the music and everything about it. The podcats I really enjoy it's really interesting.,1
1)Stop adding random songs to a playlist 2)Update the ui 3)Just add a play button on songs,0
It's annoying. Why don't I have access to Spotify canvas?,0
"Keeps starting by itself, but when I want to liaten to music the app takes long to start up, I have a galaxy S8plus it quick with any other app but this one, thinking of changing to another app",0
"Acting up, stops playing at times. Doesn't show that it's playing music but audio is coming out through whatever output...",0
Bugs and crashes when playing music,0
I mean its cool but I still have someone problems with it. When I look up a song it shouldn't take me to playlist with that song in it. I. WANT. TO. GO. TO. THAT. SONG. Also 6 skips an hour???? God at least make it 10. Or shortan the time of before you can skip again. Another one is that I can't go back to songs? Like what if I accidentally skip one I got slippy fingers smh. Overall pretty good tho,0
It is a brilliant music player ,1
I've left Spotify now . I'm sick and tired of not getting the songs in my play list and getting just random songs playing. ðŸ˜’,0
Spotify the service is great for listening to music but their apps both for mobile and desktop are the absolute worst. I'm honestly thinking about switching to a different service just because of how absolutely terrible their apps are. They're always crashing or freezing and I need to keep restarting. Absolute nightmare.,0
Too good,1
It's the best music app man. Keep the good work.,1
I enjoy the app but the inconveniences are annoying. Why is there no button to turn off shuffle on Discover Weekly?,0
I love having the music of the world under my fingers.,1
People have been sending complaints about Lisa's song Money being hacked and unavailable to play in some countries yet there is no one to respond. It's been hours hope y'all fix this problem! As a user of this app this is disappointing!!,0
I truly enjoy the endless possibilities of music at work there is no wifi so the wifi-less music is fight on time.,1
Dude. Been trying to open the app for days. I have premium and it's getting wasted ugh.,0
"This app sucks. It won't smoothly bounce between wireless and data streaming at all. Updating my review: two years later and still the same glitches, also get rid of the stupid covid warnings on Rogan's podcast, he literally just said ""covid"" and there is a warning on it. Stupid.",0
